"Original_Review","label"
"바닐라 라떼 시럽을 수제로 만드시는지 인위적이지 않고 맛있어요.","100000000000"
"원두가 신선해서 그런지 마시고 나서 속도 편하고 향이 오래 남네요.","100000000000"
"오미자 에이드 색감도 너무 예쁘고 맛도 상큼해서 반했습니다.","100000000000"
"카푸치노 시나몬 향이랑 커피 맛이 너무 잘 어우러져서 맛있어요.","100000000000"
"제철 과일 주스가 정말 신선하고 당도가 높아서 최고였어요.","100000000000"
"커피에서 너무 탄 맛만 나고 원두 특유의 향이 전혀 안 느껴져요.","200000000000"
"스무디가 얼음만 잔뜩 씹히고 맹맛이라 돈 아까웠습니다.","200000000000"
"아메리카노가 너무 연해서 보리차 마시는 기분이 들 정도네요.","200000000000"
"에이드 탄산이 다 빠져서 밍밍하고 그냥 설탕물 마시는 것 같아요.","200000000000"
"원두 관리를 어떻게 하시는 건지 약간 쩐내가 나서 마시기 힘들었어요.","200000000000"
"딸기 라떼 시켰는데 딸기청이 너무 조금이라 우유 맛만 나네요.","200000000000"
"산미가 있는 게 아니라 커피가 시큼하게 변한 것 같은 느낌이에요.","200000000000"
"녹차 라떼 가루가 다 안 풀려서 덩어리진 게 씹혀서 불쾌했어요.","200000000000"
"에스프레소가 너무 추출이 많이 된 건지 쓴맛만 강해서 다 못 마셨습니다.","200000000000"
"주스에서 상한 냄새 같은 게 나서 한 입 먹고 버렸습니다.","200000000000"
"라떼에 우유 양이 너무 많아서 커피 맛이 다 묻혀버렸네요.","200000000000"
"초코 라떼가 너무 달아서 머리가 띵할 정도라 다 못 마셨어요.","200000000000"
"원두의 깊은 맛은커피 찌꺼기 맛밖에 안 나서 실망했습니다.","200000000000"
"밀크티에서 화장품 냄새 같은 인공적인 향이 너무 강하네요.","200000000000"
"아이스 커피인데 얼음이 너무 빨리 녹아서 금방 밍밍해졌어요.","200000000000"
"레모네이드가 너무 셔서 속이 쓰릴 정도라 마시기 힘들었어요.","200000000000"
"로스팅이 과하게 된 것 같아요. 입안에 텁텁함이 너무 오래 남습니다.","200000000000"
"요거트 스무디가 너무 묽어서 스무디가 아니라 그냥 물 같아요.","200000000000"
"커피 퀄리티가 너무 떨어지네요. 편의점 커피랑 비슷해요.","200000000000"
"망고 주스가 시럽 맛만 강하게 나고 생과일 느낌은 전혀 없네요.","200000000000"
"커피 향은 거의 없고 그냥 뜨거운 검은 물 마시는 기분입니다.","200000000000"
"블루 레모네이드 맛이 너무 불량식품 맛이라 실망스러웠습니다.","200000000000"
"디카페인 커피 마셨는데 약품 냄새 같은 게 나서 다 버렸어요.","200000000000"
"아이스티가 가루가 덜 녹아서 바닥에 설탕이 그대로 깔려있네요.","200000000000"
"아메리카노에 기름이 둥둥 떠 있고 맛도 너무 텁텁해서 별로예요.","200000000000"
"생과일주스라고 했는데 씨랑 껍질이 너무 많이 씹혀서 불편해요.","200000000000"
"커피가 너무 쓰고 자극적이라 마시고 나서 속이 쓰렸습니다.","200000000000"
"프라페가 제대로 안 갈려서 큰 얼음덩어리가 계속 빨대를 막아요.","200000000000"
"원두 선택이 가능하다고 해서 시켰는데 별로 차이를 모르겠네요.","200000000000"
"허브티 티백이 터졌는지 차에서 먼지 맛 같은 게 납니다.","200000000000"
"커피 맛은 그냥 무난한 편이라 크게 호불호가 갈리지 않을 것 같아요.","300000000000"
"스무디 맛은 평범하고 양은 적당한 편입니다.","300000000000"
"평범한 아이스 아메리카노 맛입니다. 특별히 좋지도 나쁘지도 않아요.","300000000000"
"에이드는 탄산이 적당히 들어있어서 시원하게 마시기 괜찮아요.","300000000000"
"프랜차이즈 카페에서 흔히 마실 수 있는 그런 커피 맛이네요.","300000000000"
"딸기 라떼는 많이 달지 않아서 무난하게 먹을만합니다.","300000000000"
"산미는 거의 없는 편이고 적당히 쌉싸름한 맛이 납니다.","300000000000"
"녹차 라떼 맛이 진하지는 않은데 부드러워서 가볍게 마시기 좋아요.","300000000000"
"커피 퀄리티는 평균 수준인데, 개인 취향에 따라 다르게 느낄 것 같네요.","300000000000"
"주스는 시럽이 조금 들어간 것 같은데 거슬릴 정도는 아니네요.","300000000000"
"원두 선택지가 여러 개라 취향껏 고르면 될 것 같은 정도입니다.","300000000000"
"초코 라떼 맛은 그냥 네스퀵 타 먹는 거랑 비슷한 맛이에요.","300000000000"
"맛이 아주 깊지는 않지만 식후에 가볍게 마시기에는 나쁘지 않아요.","300000000000"
"밀크티 향이 아주 강하진 않지만 은은하게 즐기기엔 나쁘지 않아요.","300000000000"
"뜨거울 때 마시는 거랑 식었을 때 마시는 맛의 차이가 좀 있는 편입니다.","300000000000"
"레모네이드는 신맛이 강하지 않아서 누구나 마시기 편할 듯해요.","300000000000"
"에스프레소 베이스가 아주 진하지는 않지만 적당히 고소합니다.","300000000000"
"요거트 스무디 농도가 딱 적당해서 빨대로 마시기 편합니다.","300000000000"
"일반적인 카페 커피 맛이라 예상 가능한 범위 내의 맛입니다.","300000000000"
"망고 주스는 냉동 망고를 쓴 것 같은데 시원한 맛에 먹기 좋아요.","300000000000"
"아메리카노 농도가 적당해서 그냥 가볍게 마시기 괜찮네요.","300000000000"
"아이스티가 너무 달지 않아서 갈증 날 때 마시기 적당합니다.","300000000000"
"커피 향은 은은한 편이고 맛은 적당히 대중적인 느낌이에요.","300000000000"
"자몽 티는 쌉싸름한 맛과 단맛이 반반 정도 섞인 맛입니다.","300000000000"
"특별한 개성은 없지만 실패 없는 무난한 커피 맛입니다.","300000000000"
"바닐라 라떼는 시럽 맛이 좀 나긴 하는데 달달하게 먹기엔 괜찮아요.","300000000000"
"커피 맛이 아주 강하지 않아서 연하게 드시는 분들께 맞을 듯해요.","300000000000"
"미숫가루 라떼는 그냥 집에서 타 먹는 거랑 비슷한 평범한 맛입니다.","300000000000"
"그냥 동네 카페에서 흔히 느낄 수 있는 그런 커피 맛입니다.","300000000000"
"체리 콕은 탄산이 적당하고 체리 향이 은은하게 나는 편입니다.","300000000000"
"소금빵이 겉은 바삭하고 속은 촉촉해서 인생 빵집 등극입니다.","010000000000"
"베이글이 아주 쫄깃하고 담백해서 식사 대용으로 최고예요.","010000000000"
"샌드위치 속 재료가 신선하고 빵이 고소해서 건강한 맛입니다.","010000000000"
"천연 발효종을 써서 그런지 빵이 담백하고 소화가 잘 돼요.","010000000000"
"갓 구워 나온 식빵의 결이 살아있고 정말 부드럽습니다.","010000000000"
"치아바타가 자극적이지 않고 씹을수록 고소한 풍미가 올라와요.","010000000000"
"깜빠뉴 안에 견과류가 가득 들어있어 씹는 맛이 일품입니다.","010000000000"
"호밀빵인데도 전혀 퍽퍽하지 않고 촉촉해서 놀랐어요.","010000000000"
"이 집 잠봉뵈르는 바게트가 입천장 안 아프게 바삭해서 좋네요.","010000000000"
"식사 빵 종류가 다양해서 골라 먹는 재미가 있고 다 맛있어요.","010000000000"
"무설탕 빵인데도 이렇게 감칠맛이 나다니 정말 실력이 좋으시네요.","010000000000"
"올리브가 듬뿍 들어간 포카치아가 짭짤하고 아주 쫄깃합니다.","010000000000"
"아침마다 여기서 샌드위치 사 먹는데 재료가 정말 알차요.","010000000000"
"빵 자체가 맛있어서 잼 없이 그냥 먹어도 충분히 맛있습니다.","010000000000"
"쌀 식빵이라 그런지 쫀득함이 일반 빵이랑은 차원이 다르네요.","010000000000"
"크루아상 결이 촘촘하고 버터 향이 진해서 아주 고급스러워요.","010000000000"
"담백한 빵 좋아하시는 분들이라면 여기가 성지일 것 같아요.","010000000000"
"통밀빵의 구수한 향이 코끝을 자극해서 입맛을 돋우네요.","010000000000"
"베이글에 크림치즈 조합이 환상적이라 순삭했습니다.","010000000000"
"샌드위치 야채가 아삭아삭하고 빵이랑 조화가 완벽합니다.","010000000000"
"식사 대용으로 먹기 좋은 든든한 빵들이 많아서 자주 와요.","010000000000"
"여기 소금빵은 버터 동굴이 제대로 형성되어 있어 정석이네요.","010000000000"
"빵이 질기지 않고 부드럽게 찢어지는 게 반죽을 잘하신 듯요.","010000000000"
"치즈가 콕콕 박힌 식빵이 짭조름하니 자꾸 손이 가요.","010000000000"
"고소한 곡물 빵 종류가 많아서 부모님도 정말 좋아하셨어요.","010000000000"
"바게트 속살이 너무 촉촉해서 샌드위치로 먹기 딱입니다.","010000000000"
"갓 나온 따끈한 식빵 한 줄 다 먹을 수 있을 정도로 맛나요.","010000000000"
"담백하면서도 풍미가 깊은 빵들이라 매일 먹어도 안 질려요.","010000000000"
"베이글 종류가 이렇게 많은 곳은 처음 봐요. 다 먹어보고 싶네요.","010000000000"
"샌드위치 소스가 과하지 않아 빵 맛을 잘 살려줘서 좋아요.","010000000000"
"소금빵이 너무 딱딱해서 씹기가 힘들고 턱이 아팠어요.","020000000000"
"샌드위치 내용물이 너무 부실해서 실망스러웠습니다.","020000000000"
"베이글이 질겨도 너무 질겨서 고무 씹는 느낌이었네요.","020000000000"
"빵에서 밀가루 풋내가 좀 나고 덜 익은 것 같은 느낌이에요.","020000000000"
"치아바타가 너무 건조해서 입안의 수분을 다 뺏어가는 것 같아요.","020000000000"
"식사 대용 빵이라더니 간이 너무 세서 짜게 느껴졌습니다.","020000000000"
"식빵이 푸석푸석해서 잼을 발라도 맛이 없더라고요.","020000000000"
"샌드위치 야채 물기 제거가 안 됐는지 빵이 다 젖어있네요.","020000000000"
"담백한 게 아니라 아무 맛도 안 나서 무미건조한 빵입니다.","020000000000"
"빵 크기가 너무 작아서 먹어도 먹은 것 같지가 않아요.","020000000000"
"바게트가 너무 오버쿡 된 건지 겉이 너무 타서 써요.","020000000000"
"호밀빵이 너무 퍽퍽해서 물 없이는 한 입도 못 먹겠어요.","020000000000"
"베이글이 데워져 나왔는데도 속이 차갑고 딱딱하네요.","020000000000"
"빵 종류는 많은데 정작 먹을만한 식사 빵이 별로 없어요.","020000000000"
"샌드위치 소스가 너무 과해서 빵이 눅눅하고 느끼했습니다.","020000000000"
"소금빵 밑면이 너무 기름져서 손에 기름이 잔뜩 묻네요.","020000000000"
"식빵 결이 하나도 안 느껴지고 뭉쳐있는 느낌이라 별로예요.","020000000000"
"재료 아끼시는 건지 샌드위치에 햄 한 장 들어있어 당황했네요.","020000000000"
"빵 신선도가 떨어지는 것 같아요. 만든 지 오래된 느낌입니다.","020000000000"
"베이글 크림치즈 양이 너무 적어서 빵만 먹는 기분이었어요.","020000000000"
"천연 발효 빵이라는데 시큼한 맛이 너무 강해서 거부감 드네요.","020000000000"
"샌드위치 포장이 제대로 안 돼서 내용물이 다 흘러나왔어요.","020000000000"
"빵이 전반적으로 너무 퍽퍽해서 식감이 좋지 않습니다.","020000000000"
"담백함을 기대했는데 버터가 너무 많이 들어가서 느끼해요.","020000000000"
"빵 겉면이 너무 질겨서 칼로 썰리지도 않을 정도네요.","020000000000"
"샌드위치 식빵이 눅눅해져서 식감이 정말 별로였습니다.","020000000000"
"베이글 반죽이 덜 된 건지 속이 떡진 것 같은 느낌이에요.","020000000000"
"빵의 퀄리티가 편의점 빵이랑 다를 게 없네요.","020000000000"
"식사 빵들이 너무 금방 딱딱해져서 포장해오니 못 먹겠어요.","020000000000"
"빵 향기가 안 나고 그냥 무취의 밀가루 덩어리 같아요.","020000000000"
"식사 빵 종류는 무난하게 있는 편이고 맛도 평범합니다.","030000000000"
"소금빵 맛은 어디서나 먹을 수 있는 일반적인 맛이에요.","030000000000"
"샌드위치 내용물 구성은 적당하고 한 끼 때우기 괜찮아요.","030000000000"
"베이글이 아주 쫄깃하진 않지만 그냥저냥 먹을만해요.","030000000000"
"담백한 빵 위주라 자극적인 맛 좋아하시면 심심할 수 있어요.","030000000000"
"식빵 크기는 적당하고 맛도 주변 카페랑 비슷합니다.","030000000000"
"데워달라고 하면 데워주는데 따뜻할 때 먹는 게 낫네요.","030000000000"
"곡물 빵 종류가 몇 가지 있는데 맛은 다 고만고만해요.","030000000000"
"샌드위치 채소는 싱싱한 편인데 소스 맛이 좀 강하네요.","030000000000"
"빵이 아주 부드럽지는 않고 적당히 씹는 맛이 있는 편입니다.","030000000000"
"호밀빵 특유의 거친 느낌이 있는데 호불호가 갈릴 듯해요.","030000000000"
"동네 빵집에서 파는 담백한 빵들이랑 큰 차이는 없습니다.","030000000000"
"베이글에 발라 먹는 크림치즈는 별도로 구매해야 합니다.","030000000000"
"샌드위치 메뉴가 몇 가지 안 돼서 선택의 폭은 좁아요.","030000000000"
"빵이 좀 묵직한 편이라 하나만 먹어도 배가 부르네요.","030000000000"
"늦게 가면 식사 빵 종류가 많이 빠져서 일찍 가야 해요.","030000000000"
"식감은 쫄깃하기보다는 부드러운 쪽에 가까운 빵입니다.","030000000000"
"샌드위치 포장은 깔끔하게 잘 되어 나오는 편이에요.","030000000000"
"소금빵의 짠맛이 강하지 않아서 담백하게 먹기 좋아요.","030000000000"
"특별히 맛있지도 맛없지도 않은 기본적인 빵 맛입니다.","030000000000"
"커피랑 곁들여 먹기에 적당한 크기의 식사 빵들입니다.","030000000000"
"빵이 아주 신선한 느낌은 아니지만 그렇다고 오래된 것도 아니에요.","030000000000"
"치아바타는 샌드위치용으로 쓰기 적당한 두께네요.","030000000000"
"빵 구성이 건강식 위주라 다이어트하시는 분들께 괜찮을 듯.","030000000000"
"바게트의 겉면이 적당히 바삭해서 무난하게 먹었습니다.","030000000000"
"식빵의 향이 아주 진하지는 않지만 은은하게 나네요.","030000000000"
"베이글을 살짝 구워주면 더 맛있을 것 같은 느낌입니다.","030000000000"
"샌드위치 안에 들어간 소스 양이 적당해서 무난해요.","030000000000"
"빵 종류별로 나오는 시간이 정해져 있으니 참고하세요.","030000000000"
"그냥 한 번쯤 먹어볼 만한 평범한 식사 대용 빵입니다.","030000000000"
"생크림이 전혀 느끼하지 않고 고소해서 입안에서 사르르 녹네요.","001000000000"
"딸기 케이크에 딸기가 층층이 듬뿍 들어있어서 돈이 안 아까워요.","001000000000"
"생일 케이크 예약했는데 디자인이 너무 예뻐서 주인공이 정말 좋아했어요.","001000000000"
"치즈 케이크가 아주 꾸덕하고 진해서 깊은 풍미가 느껴집니다.","001000000000"
"티라미수 시트가 커피에 촉촉하게 적셔져 있어 풍미가 예술입니다.","001000000000"
"케이크 시트 자체가 너무 부드러워서 몇 번 안 씹어도 넘어가요.","001000000000"
"초코 케이크인데 인위적인 단맛이 아니라 고급스러운 초코 맛이에요.","001000000000"
"조각 케이크 크기가 다른 곳보다 큼직해서 나눠 먹기 충분했습니다.","001000000000"
"특별한 날 홀케이크 주문했는데 레터링도 정성스럽고 아주 예뻤어요.","001000000000"
"타르트지가 바삭하고 위에 올라간 과일 당도가 최고입니다.","001000000000"
"여기 얼그레이 케이크는 향이 은은하게 퍼지는 게 정말 매력적이네요.","001000000000"
"동물성 생크림을 쓰시는지 뒷맛이 깔끔하고 아주 담백합니다.","001000000000"
"당근 케이크에 크림치즈 배합이 환상이라 인생 케이크 찾았네요.","001000000000"
"기념일마다 여기서 케이크 사는데 한 번도 실패한 적이 없어요.","001000000000"
"무스 케이크 식감이 푸딩처럼 탱글하고 맛이 아주 진합니다.","001000000000"
"비주얼이 너무 예뻐서 먹기 전에 사진만 수십 장 찍은 것 같아요.","001000000000"
"레드벨벳 케이크 색감이 너무 곱고 맛도 묵직하니 좋았습니다.","001000000000"
"케이크 사이에 들어간 과일들이 신선해서 상큼함이 터지네요.","001000000000"
"많이 달지 않은 케이크라 어른들도 정말 맛있게 드시더라고요.","001000000000"
"밤 케이크의 구수한 맛이 커피랑 너무 잘 어울려서 감탄했어요.","001000000000"
"케이크 장식으로 올라간 허브랑 식용 꽃까지 세심함이 느껴져요.","001000000000"
"샤인머스캣 케이크 알이 꽉 차 있어서 씹는 맛이 일품입니다.","001000000000"
"케이크 박스 열자마자 달콤한 향기가 퍼져서 행복해졌어요.","001000000000"
"여기 초코 무스는 쌉싸름한 카카오 맛이 잘 살아서 취향 저격임.","001000000000"
"쉬폰 케이크가 구름처럼 폭신폭신해서 아이들도 잘 먹네요.","001000000000"
"케이크 단면이 층층이 예쁘게 쌓여있어 정성이 느껴졌습니다.","001000000000"
"쑥 케이크의 할매니얼 입맛 제대로 저격하는 고소함이네요.","001000000000"
"기분좋게 픽업할 정도로 케이크 먹는게 설레요.","001000000000"
"케이크 위에 올라간 생크림 휘핑이 아주 쫀쫀해서 식감이 좋아요.","001000000000"
"그만큼의 가치를 하는 고퀄리티 케이크임.","001000000000"
"케이크 크림이 미끌거리고 입안에서 겉도는 게 식물성인 듯요.","002000000000"
"딸기 케이크라더니 딸기가 위에만 있고 속엔 거의 없네요.","002000000000"
"예약한 케이크 디자인이 사진이랑 너무 달라서 당황스러웠어요.","002000000000"
"치즈 케이크가 너무 딱딱해서 포크가 잘 안 들어갈 정도예요.","002000000000"
"티라미수가 너무 축축해서 빵이 아니라 물 마시는 기분이었음.","002000000000"
"케이크 시트가 너무 퍽퍽해서 음료 없이는 목이 막혀 못 먹음.","002000000000"
"초코 케이크가 너무 달아서 한 입 먹자마자 물리고 속 쓰려요.","002000000000"
"조각 케이크 크기가 너무 작아서 기만당하는 느낌.","002000000000"
"레터링 케이크 글씨가 너무 삐뚤빼뚤해서 제가 쓴 게 나을 뻔.","002000000000"
"타르트지가 너무 눅눅해서 바삭한 맛이 전혀 느껴지지 않아요.","002000000000"
"얼그레이 향이 너무 강해서 화장품을 먹는 것 같은 기분임.","002000000000"
"케이크에서 냉장고 냄새가 배어있어서 한 입 먹고 버렸습니다.","002000000000"
"당근 케이크에 시나몬 향이 너무 세서 당근 맛이 하나도 안 남.","002000000000"
"기대하고 주문한 홀케이크인데 맛이 너무 평범해서 돈 아까움.","002000000000"
"무스 케이크가 녹아서 흘러내리는 상태로 서빙되어 불쾌했음.","002000000000"
"케이크 장식이 사진보다 너무 부실해서 성의 없어 보였습니다.","002000000000"
"레드벨벳 시트가 너무 짜서 케이크인지 요리인지 모르겠네요.","002000000000"
"케이크 속 과일이 갈변되어 있고 신선하지 않아 찝찝했어요.","002000000000"
"케이크가 너무 달아서 아이들도 몇 입 먹고 안 먹더라고요.","002000000000"
"밤 케이크라더니 밤 알갱이는 거의 없고 향료 맛만 강함.","002000000000"
"케이크 위에 올라간 꽃에서 쓴맛이 나서 전체 맛을 망쳤어요.","002000000000"
"샤인머스캣이 너무 셔서 달콤한 크림이랑 전혀 안 어울려요.","002000000000"
"딸기 생크림 케이크 시트가 수분이 다 날아가서 너무 퍽퍽했고, 크림에서도 느끼한 기름 맛만 맴돌아서 몇 입 못 먹고 남겼어요.","002000000000"
"초코 무스가 너무 뻑뻑해서 입안에서 녹지도 않고 뭉쳐있음.","002000000000"
"쉬폰 케이크인데 구멍이 숭숭 뚫려있고 너무 푸석푸석함.","002000000000"
"케이크 단면이 으스러져 있어서 보기에도 안 좋고 맛도 별로임.","002000000000"
"쑥 향은 안 나고 풀 냄새 같은 비린 맛만 나서 못 먹겠어요.","002000000000"
"바스크 치즈 케이크를 기대했는데, 냉장고 냄새가 베어 있었고 식감도 부드럽기보다는 굳은 떡처럼 질겨서 실망했습니다.","002000000000"
"생크림 휘핑이 너무 오버됐는지 버터처럼 굳어있어 느끼함.","002000000000"
"비싼 가격에 비해 퀄리티는 편의점 케이크랑 다를 게 없네요.","002000000000"
"생크림 케이크는 그냥 무난한 맛이고 특별히 튀는 건 없어요.","003000000000"
"딸기 케이크에 딸기 양은 적당한 수준인 것 같습니다.","003000000000"
"케이크 디자인은 요즘 흔히 볼 수 있는 심플한 스타일이에요.","003000000000"
"치즈 케이크는 커피랑 같이 먹기에 나쁘지 않은 정도입니다.","003000000000"
"티라미수는 상상할 수 있는 일반적인 카페 티라미수 맛임.","003000000000"
"시트가 아주 부드럽진 않지만 그렇다고 퍽퍽하지도 않아요.","003000000000"
"초코 케이크는 단맛이 적당해서 무난하게 먹기 좋습니다.","003000000000"
"조각 케이크 가격은 이 근처 카페들이랑 비슷한 수준이에요.","003000000000"
"주문한 조각 케이크는 시중에서 흔히 접할 수 있는 평범한 퀄리티라 호불호 없이 먹을 만해요.","003000000000"
"타르트 종류는 매일 조금씩 바뀌는 것 같으니 확인해 보세요.","003000000000"
"얼그레이 케이크 향은 은은하게 나는 편이라 호불호 없을 듯.","003000000000"
"크림 양이 시트보다 많은 편이라 부드러운 거 좋아하면 맞음.","003000000000"
"당근 케이크에 견과류가 씹히는 평범한 스타일의 케이크임.","003000000000"
"티라미수는 특별히 뛰어나지도 나쁘지도 않고, 딱 예상 가능한 무난한 맛이었습니다.","003000000000"
"무스 케이크는 차갑게 먹어야 맛있는 기본적인 맛입니다.","003000000000"
"케이크 쇼케이스가 깨끗하게 관리되고 있어 보기 좋네요.","003000000000"
"레드벨벳 케이크는 단맛보다는 짠맛이 살짝 느껴지는 편임.","003000000000"
"케이크 위에 과일 토핑은 시즌에 따라 달라진다고 합니다.","003000000000"
"많이 달지 않아서 디저트로 가볍게 먹기에는 괜찮은 듯요.","003000000000"
"밤 케이크는 가을 시즌에만 나오는 한정 메뉴라고 하네요.","003000000000"
"케이크 장식은 화려하지 않고 깔끔하게 마무리되어 있음.","003000000000"
"샤인머스캣 당도는 평균 정도이고 크림이랑 잘 어울려요.","003000000000"
"타르트지가 적당히 단단하고 위에 올라가는 필링도 너무 달지 않아서 그냥 가볍게 곁들이기 적당했습니다.","003000000000"
"초코 무스 질감은 부드럽기보다 약간 묵직한 편에 속함.","003000000000"
"쉬폰 케이크는 가벼운 식감이라 배불러도 잘 들어가네요.","003000000000"
"케이크 크기는 1호 사이즈가 가장 기본이고 인기 많대요.","003000000000"
"쑥 케이크는 쑥 향이 너무 강하지 않아서 입문용으로 좋음.","003000000000"
"초코케이크가 너무 달지 않고 적당하네요","003000000000"
"생크림은 매일 아침 매장에서 직접 휘핑하셔서 케이크 위에 올리신다 하시네요.","003000000000"
"비주얼은 평범하지만 기본에 충실한 그런 케이크 맛입니다.","003000000000"
"휘낭시에 겉면이 쫀득하고 속은 촉촉해서 식감이 예술입니다.","000100000000"
"쿠키에 초코칩이랑 견과류가 아낌없이 들어가서 정말 고소해요.","000100000000"
"마들렌에서 은은한 레몬 향이 나는데 정말 상큼하고 맛있네요.","000100000000"
"까눌레 겉바속촉의 정석이네요. 탄 맛 없이 달콤함이 깊어요.","000100000000"
"스콘이 퍽퍽하지 않고 버터 풍미가 진해서 딸기잼이랑 딱입니다.","000100000000"
"에그타르트 필링이 푸딩처럼 부드럽고 비린내가 전혀 없어요.","000100000000"
"구움과자 종류가 다양해서 골라 담는 재미가 쏠쏠합니다.","000100000000"
"수제 쿠키라 그런지 인위적인 단맛이 아니라 계속 손이 가네요.","000100000000"
"버터바가 아주 꾸덕하고 쫀득해서 당 충전하기에 최고예요.","000100000000"
"약과 쿠키 조합이 신선한데 맛까지 있어서 감탄했습니다.","000100000000"
"갓 구워 나온 휘낭시에 향기가 매장 가득 퍼져서 안 살 수가 없네요.","000100000000"
"티라미수 쿠키는 처음 보는데 아이디어가 좋고 맛도 훌륭해요.","000100000000"
"여기 마카롱은 필링이 뚱뚱한데도 느끼하지 않고 적당히 달아요.","000100000000"
"크럼블 케이크 위에 소보로가 바삭해서 씹는 맛이 최고입니다.","000100000000"
"황치즈 디저트 좋아하는데 여기는 치즈 맛이 정말 진하네요.","000100000000"
"브라우니가 정말 묵직하고 꾸덕해서 진한 초콜릿 맛을 느꼈어요.","000100000000"
"프레첼에 붙은 소금이 포인트가 되어 단짠단짠 매력이 넘칩니다.","000100000000"
"선물용으로 구움과자 세트 샀는데 포장도 예쁘고 다들 맛있다네요.","000100000000"
"러스크가 너무 딱딱하지 않고 바삭하게 잘 구워져서 간식으로 딱입니다.","000100000000"
"빨미까레 결이 살아있고 초코 코팅이 고급스러운 맛이에요.","000100000000"
"파운드 케이크가 밀도가 높으면서도 목 막히지 않고 부드러워요.","000100000000"
"비건 쿠키라는데 일반 쿠키보다 훨씬 담백하고 맛있어서 놀랐습니다.","000100000000"
"샤브레 쿠키가 입안에서 부드럽게 부서지는 느낌이 너무 좋아요.","000100000000"
"얼그레이 휘낭시에 향이 너무 고급스러워서 자꾸 생각나네요.","000100000000"
"구움과자들이 전반적으로 재료를 아끼지 않은 느낌이라 만족스럽습니다.","000100000000"
"츄러스가 갓 튀겨져 나와서 따끈하고 시나몬 설탕이 환상입니다.","000100000000"
"그래놀라를 직접 만드시나 봐요. 요거트에 넣어 먹으니 꿀맛이네요.","000100000000"
"쿠키 샌드 안에 든 크림이 신선해서 느끼함이 전혀 없습니다.","000100000000"
"바나나 브레드가 촉촉하고 과일 향이 진해서 커피랑 잘 어울려요.","000100000000"
"여기 오면 디저트는 무조건 1인 1개 해야 합니다. 너무 맛있어요.","000100000000"
"휘낭시에가 너무 질겨서 고무 씹는 줄 알았습니다. 실망이에요.","000200000000"
"쿠키가 너무 딱딱해서 이빨 나가는 줄 알았어요. 오버쿡 된 듯.","000200000000"
"마들렌이 푸석푸석해서 한 입 먹자마자 가루가 다 날리네요.","000200000000"
"까눌레 속이 너무 떡진 것처럼 눅눅해서 식감이 최악이었습니다.","000200000000"
"스콘에 버터 맛은 안 나고 밀가루 생내만 나서 다 남겼어요.","000200000000"
"에그타르트에서 계란 비린내가 너무 심해서 한 입 먹고 버렸습니다.","000200000000"
"구움과자들 가격이 너무 비싼데 크기는 진짜 엄지손가락만 하네요.","000200000000"
"마카롱 꼬끄가 너무 딱딱해서 쫀득한 맛이 하나도 없습니다.","000200000000"
"버터바가 기름지기만 하고 풍미가 전혀 느껴지지 않네요.","000200000000"
